person_id,gender,gender_confidence,generation,anomalies,total_relations,outgoing_relations,incoming_relations,unique_relation_types,num_parents,num_children,fatherOf,grandfatherOf,greatGrandfatherOf,daughterOf_incoming,granddaughterOf_incoming,grandsonOf_incoming,greatGranddaughterOf_incoming,greatGrandsonOf_incoming,sisterOf,daughterOf,granddaughterOf,motherOf,grandmotherOf,greatGrandmotherOf,auntOf,fatherOf_incoming,motherOf_incoming,grandmotherOf_incoming,grandfatherOf_incoming,brotherOf_incoming,nephewOf_incoming,brotherOf,sonOf,grandsonOf,greatGrandsonOf,nephewOf,sisterOf_incoming,greatGrandmotherOf_incoming,greatGrandfatherOf_incoming,sonOf_incoming,auntOf_incoming,greatUncleOf_incoming,girlFirstCousinOnceRemovedOf,greatGranddaughterOf,nieceOf,secondUncleOf_incoming,uncleOf_incoming,boyCousinOf,boyFirstCousinOnceRemovedOf,boyCousinOf_incoming,secondAuntOf_incoming,secondAuntOf,girlCousinOf,girlCousinOf_incoming,boyFirstCousinOnceRemovedOf_incoming,greatAuntOf_incoming,girlFirstCousinOnceRemovedOf_incoming,greatAuntOf,nieceOf_incoming,uncleOf,greatUncleOf,secondUncleOf,boySecondCousinOf,girlSecondCousinOf_incoming,boySecondCousinOf_incoming,girlSecondCousinOf,has_anomalies,num_anomalies,anomaly_list
laura308,F,0.6428571428571429,1,[],41,20,21,18,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,3.0,,,4.0,4.0,,1.0,,,3.0,,2.0,6.0,3.0,1.0,1.0,1.0,,,,,,,,,,False,0,
valerie690,F,0.6,2,[],42,20,22,19,2,0,,,,,,,,,2.0,1.0,4.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,5.0,,,2.0,6.0,,1.0,,,2.0,,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,False,0,
gertrude751,F,0.7142857142857143,1,[],10,6,4,7,2,0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,False,0,
sebastian1250,M,0.6666666666666666,0,[],12,6,6,8,0,1,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
nina1241,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
johanna781,F,0.5882352941176471,1,[],34,17,17,18,2,0,,,,,,,,,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,4.0,5.0,3.0,1.0,,3.0,1.0,,,,,,,,,False,0,
victoria1159,F,0.5714285714285714,1,[],15,7,8,8,2,2,,,,1.0,2.0,,,,2.0,1.0,,2.0,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
vincent704,M,0.6923076923076923,1,[],24,10,14,17,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,3.0,,2.0,,,,,2.0,,,,,,,,,,,False,0,
emma1110,F,0.8,1,[],20,10,10,9,2,1,,,,,,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,5.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lea1165,F,0.6666666666666666,2,[],32,14,18,16,2,0,,,,,,,,,,1.0,4.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,2.0,,2.0,3.0,1.0,4.0,3.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,False,0,
luisa47,F,1.0,0,[],6,3,3,5,0,1,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
helena558,F,0.5833333333333334,1,[],34,16,18,16,2,2,,,,3.0,,,,,4.0,2.0,2.0,2.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,2.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,False,0,
emily1149,F,1.0,0,[],9,5,4,7,0,1,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
katharina266,F,0.6,1,[],19,9,10,9,2,2,,,,2.0,1.0,3.0,1.0,,,2.0,,2.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
paula716,F,0.6363636363636364,1,[],24,13,11,12,2,0,,,,,,,,,3.0,1.0,2.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,False,0,
ella990,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
konstantin1202,M,1.0,0,[],22,11,11,8,0,1,1.0,5.0,5.0,,3.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
philipp1031,M,0.6428571428571429,1,[],41,20,21,18,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,2.0,5.0,,2.0,,,,3.0,1.0,,,,,,,1.0,,,,,False,0,
lea352,F,0.625,1,[],14,8,6,8,2,2,,,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,False,0,
christian960,M,0.75,0,[],12,6,6,7,0,2,2.0,2.0,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
maria1129,F,0.8571428571428571,1,[],10,5,5,7,2,0,,,,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,False,0,
marlene679,F,0.75,1,[],21,10,11,12,2,0,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,2.0,,,4.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,False,0,
oskar664,M,0.6666666666666666,2,[],22,12,10,10,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,False,0,
fabian879,M,0.6666666666666666,1,[],23,13,10,9,2,0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,2.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,4.0,,,,,,False,0,
gertrude1080,F,1.0,0,[],18,9,9,8,0,1,,,,1.0,2.0,3.0,1.0,2.0,,,,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
julia1151,F,0.6666666666666666,0,[],4,2,2,3,0,2,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
gabriel551,M,0.6666666666666666,0,[],12,6,6,8,0,1,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
tobias1076,M,0.75,1,[],15,9,6,8,2,0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,,,,,,False,0,
leonie318,F,0.5454545454545454,2,[],33,16,17,15,2,1,,,,1.0,,,,,4.0,2.0,4.0,1.0,,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,3.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,False,0,
maximilian498,M,0.6666666666666666,0,[],6,3,3,5,0,1,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
matthias724,M,0.6666666666666666,0,[],8,4,4,6,0,1,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
vincent597,Conflict,0.5,1,['gender_conflict'],6,3,3,4,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
beate962,Conflict,0.5,1,['gender_conflict'],18,8,10,16,2,0,,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,True,1,gender_conflict
laura1117,F,1.0,0,[],18,10,8,7,0,2,,,,,1.0,2.0,2.0,3.0,,,,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
victoria515,F,0.625,1,[],15,8,7,8,2,1,,,,,,,,,2.0,2.0,,1.0,,,2.0,1.0,1.0,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,0,
magdalena639,F,0.6428571428571429,1,[],34,17,17,15,2,0,,,,,,,,,3.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,2.0,,,,2.0,,,,,1.0,,1.0,6.0,5.0,,,1.0,,,,,,,,,,False,0,
oliver1164,Conflict,0.5,1,['gender_conflict'],9,4,5,6,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
selina871,F,0.6666666666666666,1,[],21,13,8,9,2,2,,,,,,,,,3.0,1.0,,2.0,,,3.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,False,0,
florian589,M,0.5833333333333334,0,[],26,13,13,16,0,1,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,False,0,
rene112,M,0.5714285714285714,1,[],32,14,18,18,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,2.0,2.0,1.0,2.0,1.0,,,,,3.0,2.0,,,,,2.0,,,,,False,0,
vincent21,M,0.75,0,[],5,2,3,5,0,1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
olivia327,F,1.0,0,[],14,7,7,7,0,1,,,,1.0,1.0,,4.0,1.0,,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
natalie151,F,0.625,1,[],36,17,19,21,2,0,,,,,,,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,2.0,1.0,2.0,4.0,4.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,False,0,
marko416,M,0.5833333333333334,1,[],36,19,17,13,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,2.0,3.0,2.0,4.0,,3.0,3.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,3.0,5.0,2.0,,,,,,False,0,
lena1112,F,0.8,1,[],18,10,8,7,2,3,,,,,2.0,3.0,,,1.0,1.0,,3.0,5.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
isabella714,F,1.0,0,[],18,11,7,7,0,4,,,,,1.0,3.0,1.0,2.0,,,,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
rene1230,M,0.6,1,[],18,7,11,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,3.0,,,,,,,,,,,False,0,
lea937,F,0.6363636363636364,1,[],23,12,11,12,2,2,,,,,,,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,4.0,2.0,1.0,4.0,,,,,,,,,,,,False,0,
karin549,F,0.5833333333333334,1,[],34,17,17,16,2,0,,,,,,,,,2.0,2.0,4.0,,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,2.0,2.0,,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,False,0,
lara150,F,0.5833333333333334,1,[],32,15,17,18,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,5.0,2.0,1.0,3.0,1.0,,,,2.0,,,,,1.0,,,,,,,,2.0,1.0,3.0,False,0,
charlotte576,F,0.7272727272727273,1,[],26,11,15,15,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,4.0,2.0,1.0,,,,,,4.0,,,,,3.0,,,,,,,,,,,False,0,
ella339,F,0.6666666666666666,0,[],6,3,3,5,0,1,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sofia357,F,0.6666666666666666,0,[],5,2,3,3,0,2,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
oliver207,M,0.5555555555555556,1,[],25,12,13,13,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,4.0,2.0,3.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,False,0,
claudia579,F,0.6666666666666666,0,[],18,9,9,8,0,2,,,,,2.0,3.0,1.0,1.0,,,,2.0,5.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
johanna331,F,0.75,0,[],7,3,4,7,0,1,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
isabella621,F,1.0,0,[],8,4,4,5,0,1,,,,1.0,2.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
hannah385,F,0.6666666666666666,1,[],25,14,11,9,2,0,,,,,,,,,3.0,2.0,,,,,6.0,1.0,1.0,,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,False,0,
laura253,F,1.0,0,[],8,4,4,6,0,1,,,,1.0,,1.0,,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
hannah526,F,0.6,1,[],17,8,9,9,2,2,,,,2.0,2.0,1.0,1.0,,,2.0,,2.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emil1148,M,0.7,1,[],17,10,7,11,2,2,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,False,0,
rene205,M,0.6153846153846154,1,[],26,13,13,14,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,,,1.0,3.0,,2.0,,,,1.0,,,2.0,,,,,2.0,,,,,False,0,
emily264,F,0.75,0,[],19,9,10,9,0,2,,,,2.0,2.0,1.0,1.0,3.0,,,,2.0,3.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
selina774,F,0.6666666666666666,2,[],38,18,20,21,2,0,,,,,,,,,1.0,1.0,4.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,2.0,,2.0,2.0,4.0,1.0,2.0,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,2.0,2.0,False,0,
tobias363,M,0.5833333333333334,1,[],25,12,13,16,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,False,0,
ella577,F,0.625,1,[],15,10,5,8,2,0,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,False,0,
rene765,M,0.5625,1,[],33,16,17,17,2,2,2.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,3.0,,,,1.0,,,,,,,2.0,,1.0,,,,1.0,2.0,,,,1.0,2.0,,2.0,,,,,False,0,
karin593,F,1.0,0,[],2,1,1,2,0,1,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
valerie260,F,0.6666666666666666,1,[],20,10,10,10,2,0,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,False,0,
stefan1192,M,0.6,2,[],33,14,19,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,1.0,4.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,3.0,1.0,2.0,,,1.0,,3.0,,,,,,,,,,,False,0,
nico91,M,0.7142857142857143,1,[],33,16,17,20,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,2.0,2.0,,,False,0,
paula1262,F,1.0,0,[],2,1,1,2,0,1,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emilia633,F,0.7,1,[],30,15,15,11,2,3,,,,2.0,,1.0,,,2.0,2.0,,3.0,1.0,,6.0,1.0,1.0,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,False,0,
lisa222,F,0.75,1,[],19,12,7,8,2,1,,,,1.0,,,,,1.0,2.0,,1.0,,,3.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,,,,False,0,
lara682,F,0.6,2,[],42,20,22,19,2,0,,,,,,,,,2.0,1.0,4.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,5.0,,,2.0,6.0,,1.0,,,2.0,,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,False,0,
isabella166,F,0.5714285714285714,1,[],20,10,10,12,2,1,,,,,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,4.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sarah893,F,0.625,1,[],11,5,6,8,2,0,,,,,,,,,2.0,1.0,,,,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,0,
samuel780,M,1.0,0,[],6,3,3,5,0,1,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
elena1084,F,0.5833333333333334,2,[],33,16,17,13,2,0,,,,,,,,,4.0,1.0,4.0,,,,3.0,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,1.0,,,,2.0,,,,2.0,,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,False,0,
lorenz867,M,0.6666666666666666,0,[],12,6,6,7,0,1,1.0,2.0,3.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
samuel538,M,0.6666666666666666,0,[],8,4,4,7,0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
julian508,Conflict,0.5,1,['gender_conflict'],24,11,13,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,4.0,,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,True,1,gender_conflict
hannah509,F,0.7142857142857143,0,[],16,9,7,10,0,2,,,,,,1.0,1.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
nico4,M,0.6153846153846154,0,[],39,19,20,19,0,0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,,2.0,1.0,,,,2.0,2.0,,3.0,,1.0,,,,,2.0,,,,,,,2.0,1.0,1.0,,False,0,
gabriel146,Conflict,0.5,1,['gender_conflict'],43,21,22,20,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,True,1,gender_conflict
marie1046,F,1.0,0,[],13,7,6,6,0,1,,,,,3.0,2.0,,1.0,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
valentin1259,M,0.6666666666666666,1,[],18,7,11,13,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,,,1.0,1.0,,,3.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,False,0,
luis1150,M,1.0,0,[],10,5,5,8,0,1,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
tobias698,M,0.5384615384615384,1,[],30,14,16,17,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,2.0,,,,,,1.0,3.0,,1.0,,,,2.0,,1.0,,,,2.0,,,,,,,False,0,
raphael740,M,0.7,1,[],31,15,16,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,,2.0,2.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,False,0,
lea895,F,1.0,0,[],22,12,10,7,0,2,,,,,3.0,3.0,2.0,2.0,,,,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
rene1147,M,0.6,1,[],15,7,8,10,2,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
nina1063,F,1.0,0,[],4,3,1,3,0,2,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
leon343,M,0.5555555555555556,1,[],29,14,15,13,2,1,1.0,2.0,4.0,2.0,,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,1.0,,,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,False,0,
thomas1268,M,0.6666666666666666,0,[],8,4,4,3,0,4,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sofia191,F,0.75,0,[],21,10,11,9,0,2,,,,2.0,1.0,4.0,2.0,1.0,,,,2.0,5.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lara1174,F,0.625,1,[],12,7,5,8,2,0,,,,,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,False,0,
leo121,M,0.6,1,[],32,14,18,19,2,1,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,1.0,,,,,2.0,,,,,False,0,
nina611,F,0.6,1,[],33,16,17,12,2,3,,,,4.0,1.0,2.0,,,2.0,2.0,2.0,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,False,0,
leonie859,F,1.0,0,[],3,2,1,3,0,1,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emma177,F,1.0,0,[],2,1,1,2,0,1,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lukas93,M,0.6923076923076923,1,[],33,16,17,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,,,,1.0,2.0,2.0,3.0,2.0,2.0,,,,,,1.0,,,,,1.0,2.0,2.0,,,False,0,
leonie451,F,0.75,0,[],5,2,3,5,0,1,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
paul1083,M,0.5384615384615384,2,[],33,16,17,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,,2.0,2.0,,,,2.0,,,,,,,2.0,,1.0,,,,1.0,,,,,1.0,3.0,,,,,,,False,0,
maria839,F,1.0,0,[],11,6,5,6,0,1,,,,,2.0,,2.0,1.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
